quote_id,quote_date,customer_name,alloy_name,product_form,thickness_mm,width_mm,qty_kg,lead_time_days,cert_required,price_total_usd,status
Q-100871,2024-07-12,Customer-95,304,sheet,0.2508,1033.04,203.31,10,EN_10204_3.1,2983.52,lost
Q-100872,2024-07-13,Customer-175,17-7PH,sheet,0.2267,783.27,140.32,21,AMS5528,1911.0,won
Q-100873,2024-07-14,Customer-153,316L,sheet,0.471,1021.94,195.93,28,EN_10204_3.1,1432.1,lost
Q-100874,2024-07-15,Customer-142,316L,sheet,0.3468,770.54,305.97,28,RoHS,3327.05,lost
Q-100875,2024-07-16,Customer-192,304,sheet,0.01,955.81,192.91,21,EN_10204_3.1,2333.65,pending
Q-100876,2024-07-17,Customer-99,316L,sheet,0.3586,448.32,459.86,10,ASTM_A240,3830.36,won
Q-100877,2024-07-18,Customer-220,316L,strip,0.0483,381.44,267.31,14,ASTM_A240,1587.55,won
Q-100878,2024-07-19,Customer-69,17-7PH,strip,0.2281,765.02,231.28,21,AMS5528,2626.33,pending
Q-100879,2024-07-20,Customer-122,304,sheet,0.2521,1194.66,229.54,28,ASTM_A240,2424.32,won
Q-100880,2024-07-21,Customer-58,17-7PH,strip,0.2332,441.49,213.46,10,AMS5528,1514.68,lost
Q-100881,2024-07-22,Customer-109,17-7PH,sheet,0.0111,59.26,203.36,35,EN_10204_3.1,1905.02,lost
Q-100882,2024-07-23,Customer-56,304,strip,0.1041,579.33,202.23,35,EN_10204_3.1,2359.42,lost
Q-100883,2024-07-24,Customer-2,304,strip,0.4619,518.19,87.18,35,ASTM_A240,1142.36,pending
Q-100884,2024-07-25,Customer-77,17-7PH,sheet,0.2605,346.71,133.55,14,EN_10204_3.1,1890.67,pending
Q-100885,2024-07-26,Customer-87,316L,sheet,0.3194,387.65,460.28,10,ASTM_A240,4394.69,lost
Q-100886,2024-07-27,Customer-67,17-7PH,sheet,0.293,84.58,193.06,10,EN_10204_3.1,1813.57,pending
Q-100887,2024-07-28,Customer-39,17-7PH,sheet,0.2782,162.03,144.2,10,AMS5528,1764.05,pending
Q-100888,2024-07-29,Customer-104,316L,foil,0.3111,160.59,206.03,28,RoHS,1597.21,pending
Q-100889,2024-07-30,Customer-168,304,sheet,0.1665,858.98,239.01,14,ASTM_A240,1560.44,lost
Q-100890,2024-07-31,Customer-104,304,strip,0.1328,422.67,469.52,35,EN_10204_3.1,5580.02,lost
Q-100891,2024-08-01,Customer-88,17-7PH,strip,0.2249,932.36,249.48,21,AMS5528,1445.77,pending
Q-100892,2024-08-02,Customer-233,17-7PH,strip,0.2062,973.52,159.35,14,EN_10204_3.1,2339.03,pending
Q-100893,2024-08-03,Customer-216,304,strip,0.3235,655.31,135.94,10,ASTM_A240,1831.76,pending
Q-100894,2024-08-04,Customer-25,17-7PH,strip,0.1156,427.78,263.23,21,EN_10204_3.1,2245.58,lost
Q-100895,2024-08-05,Customer-186,316L,strip,0.224,525.22,99.14,10,EN_10204_3.1,813.88,pending
Q-100896,2024-08-06,Customer-168,316L,strip,0.0157,1053.57,73.8,28,EN_10204_3.1,960.33,won
Q-100897,2024-08-07,Customer-191,316L,sheet,0.4537,1011.2,259.4,14,ASTM_A240,2144.73,lost
Q-100898,2024-08-08,Customer-67,304,strip,0.0242,213.86,118.45,21,EN_10204_3.1,1350.83,pending
Q-100899,2024-08-09,Customer-121,304,strip,0.3955,111.87,246.81,21,ASTM_A240,2451.29,won
Q-100900,2024-08-10,Customer-228,17-7PH,strip,0.2629,539.28,151.09,14,EN_10204_3.1,1550.13,won
Q-100901,2024-08-11,Customer-136,17-7PH,strip,0.2318,355.34,200.62,14,EN_10204_3.1,1806.88,lost
Q-100902,2024-08-12,Customer-36,304,sheet,0.01,208.66,387.47,21,ASTM_A240,4656.92,won
Q-100903,2024-08-13,Customer-37,304,strip,0.01,999.19,192.27,10,EN_10204_3.1,2211.82,lost
Q-100904,2024-08-14,Customer-125,17-7PH,strip,0.0207,123.19,244.21,14,AMS5528,1843.99,lost
Q-100905,2024-08-15,Customer-163,17-7PH,strip,0.0764,1164.15,147.29,10,EN_10204_3.1,869.15,won
Q-100906,2024-08-16,Customer-54,316L,sheet,0.0224,1138.38,174.41,35,EN_10204_3.1,1776.21,won
Q-100907,2024-08-17,Customer-202,17-7PH,strip,0.3938,751.88,225.69,35,EN_10204_3.1,1960.4,won
Q-100908,2024-08-18,Customer-163,316L,strip,0.2731,192.3,109.32,10,EN_10204_3.1,1141.25,lost
Q-100909,2024-08-19,Customer-99,304,strip,0.2813,841.94,340.91,21,EN_10204_3.1,2093.87,won
Q-100910,2024-08-20,Customer-188,316L,strip,0.0338,770.06,104.62,14,ASTM_A240,719.92,lost
Q-100911,2024-08-21,Customer-49,316L,sheet,0.257,470.91,465.26,10,RoHS,4402.17,won
Q-100912,2024-08-22,Customer-58,17-7PH,strip,0.2322,685.99,231.23,28,AMS5528,2564.07,pending
Q-100913,2024-08-23,Customer-27,304,strip,0.4107,992.32,122.59,10,ASTM_A240,894.5,lost
Q-100914,2024-08-24,Customer-17,17-7PH,sheet,0.01,466.3,59.09,14,AMS5528,810.56,won
Q-100915,2024-08-25,Customer-187,304,strip,0.0339,49.91,481.85,14,EN_10204_3.1,4066.71,pending
Q-100916,2024-08-26,Customer-228,17-7PH,sheet,0.1133,304.15,241.21,10,EN_10204_3.1,1507.44,pending
Q-100917,2024-08-27,Customer-92,316L,sheet,0.0816,125.92,168.82,35,EN_10204_3.1,2261.34,won
Q-100918,2024-08-28,Customer-59,316L,sheet,0.113,978.54,93.51,28,ASTM_A240,1319.65,won
Q-100919,2024-08-29,Customer-188,17-7PH,strip,0.0789,665.08,329.52,35,AMS5528,3510.09,won
Q-100920,2024-08-30,Customer-94,17-7PH,strip,0.2237,216.15,96.15,35,AMS5528,1064.74,pending
Q-100921,2024-08-31,Customer-225,17-7PH,strip,0.1761,155.59,250.91,28,EN_10204_3.1,3601.64,pending
Q-100922,2024-09-01,Customer-170,304,sheet,0.4264,1059.46,320.82,10,ASTM_A240,2701.46,won
Q-100923,2024-09-02,Customer-177,17-7PH,strip,0.1994,1049.7,89.65,14,AMS5528,1259.41,won
Q-100924,2024-09-03,Customer-32,304,strip,0.0665,1154.63,73.24,14,EN_10204_3.1,967.72,pending
Q-100925,2024-09-04,Customer-53,304,strip,0.2725,528.41,74.7,21,ASTM_A240,712.17,pending
Q-100926,2024-09-05,Customer-108,17-7PH,strip,0.3502,956.84,174.89,35,EN_10204_3.1,1940.05,pending
Q-100927,2024-09-06,Customer-70,316L,strip,0.01,68.46,309.83,10,RoHS,1851.75,pending
Q-100928,2024-09-07,Customer-213,17-7PH,strip,0.0586,551.41,602.71,35,EN_10204_3.1,5916.9,won
Q-100929,2024-09-08,Customer-30,17-7PH,strip,0.5527,800.81,175.34,21,EN_10204_3.1,1148.41,won
Q-100930,2024-09-09,Customer-200,304,sheet,0.5787,51.7,174.08,28,ASTM_A240,1307.2,lost
Q-100931,2024-09-10,Customer-181,17-7PH,strip,0.2822,580.62,210.09,28,EN_10204_3.1,3035.29,lost
Q-100932,2024-09-11,Customer-141,304,sheet,0.3023,823.19,861.4,28,ASTM_A240,5726.64,lost
Q-100933,2024-09-12,Customer-85,316L,strip,0.0219,1010.14,347.79,28,EN_10204_3.1,4300.46,won
Q-100934,2024-09-13,Customer-23,316L,foil,0.1891,1029.55,695.54,21,RoHS,6035.36,won
Q-100935,2024-09-14,Customer-24,17-7PH,sheet,0.2295,1078.93,157.15,14,AMS5528,1343.43,pending
Q-100936,2024-09-15,Customer-26,316L,strip,0.3845,484.49,277.96,21,RoHS,2407.74,lost
Q-100937,2024-09-16,Customer-76,17-7PH,strip,0.2642,234.54,305.69,21,EN_10204_3.1,2151.81,lost
Q-100938,2024-09-17,Customer-209,304,sheet,0.4757,769.68,267.38,35,ASTM_A240,2182.98,won
Q-100939,2024-09-18,Customer-206,316L,sheet,0.2182,1007.11,601.99,14,EN_10204_3.1,7044.72,pending
Q-100940,2024-09-19,Customer-25,304,strip,0.1874,868.71,315.2,28,ASTM_A240,2298.94,won
Q-100941,2024-09-20,Customer-166,316L,foil,0.0656,989.54,231.03,10,RoHS,1531.27,won
Q-100942,2024-09-21,Customer-160,304,strip,0.01,686.01,266.84,28,EN_10204_3.1,1900.92,lost
Q-100943,2024-09-22,Customer-209,17-7PH,strip,0.3518,1080.06,411.51,14,EN_10204_3.1,5048.04,lost
Q-100944,2024-09-23,Customer-103,316L,foil,0.2186,718.23,231.87,35,EN_10204_3.1,2712.96,lost
Q-100945,2024-09-24,Customer-205,304,strip,0.4461,597.95,501.47,14,EN_10204_3.1,4317.79,lost
Q-100946,2024-09-25,Customer-34,17-7PH,strip,0.2135,970.11,94.88,28,AMS5528,596.82,pending
Q-100947,2024-09-26,Customer-27,17-7PH,strip,0.0838,536.51,702.09,35,AMS5528,9118.51,lost
Q-100948,2024-09-27,Customer-47,17-7PH,sheet,0.3292,359.7,191.06,14,EN_10204_3.1,2360.64,pending
Q-100949,2024-09-28,Customer-221,304,strip,0.1181,416.86,217.49,14,ASTM_A240,1296.65,pending
Q-100950,2024-09-29,Customer-236,17-7PH,strip,0.2253,403.04,154.68,35,EN_10204_3.1,1595.89,lost
Q-100951,2024-09-30,Customer-12,316L,sheet,0.2889,590.53,97.5,21,EN_10204_3.1,1246.28,won
Q-100952,2024-10-01,Customer-181,304,strip,0.4434,1017.89,187.16,14,ASTM_A240,1368.69,pending
Q-100953,2024-10-02,Customer-133,17-7PH,strip,0.2043,93.1,569.77,14,EN_10204_3.1,5604.35,pending
Q-100954,2024-10-03,Customer-170,17-7PH,strip,0.3981,521.45,169.83,35,EN_10204_3.1,2069.78,pending
Q-100955,2024-10-04,Customer-170,316L,sheet,0.2108,316.05,331.0,10,EN_10204_3.1,3031.1,pending
Q-100956,2024-10-05,Customer-215,17-7PH,sheet,0.2486,428.51,403.59,14,AMS5528,3467.46,pending
Q-100957,2024-10-06,Customer-165,17-7PH,strip,0.1523,452.82,147.35,14,AMS5528,1364.38,won
Q-100958,2024-10-07,Customer-223,17-7PH,sheet,0.6123,355.83,338.4,10,EN_10204_3.1,2758.77,won
Q-100959,2024-10-08,Customer-62,316L,sheet,0.5223,588.78,142.99,21,EN_10204_3.1,1161.38,lost
Q-100960,2024-10-09,Customer-141,304,sheet,0.1668,86.34,301.92,14,ASTM_A240,4223.6,pending
Q-100961,2024-10-10,Customer-21,304,strip,0.5306,314.7,386.11,35,ASTM_A240,2914.73,lost
Q-100962,2024-10-11,Customer-220,304,strip,0.2055,907.09,124.84,14,ASTM_A240,705.21,lost
Q-100963,2024-10-12,Customer-128,304,strip,0.259,731.79,207.97,14,ASTM_A240,1164.24,pending
Q-100964,2024-10-13,Customer-104,17-7PH,strip,0.1517,428.11,419.91,28,AMS5528,5441.55,lost
Q-100965,2024-10-14,Customer-1,316L,strip,0.0158,246.51,240.1,28,RoHS,2712.76,won
Q-100966,2024-10-15,Customer-168,17-7PH,sheet,0.0849,258.12,174.57,28,AMS5528,2058.24,pending
Q-100967,2024-10-16,Customer-212,304,strip,0.1136,912.61,127.92,10,EN_10204_3.1,952.27,won
Q-100968,2024-10-17,Customer-144,316L,sheet,0.2208,1194.7,267.4,35,EN_10204_3.1,2635.88,pending
Q-100969,2024-10-18,Customer-184,17-7PH,sheet,0.1542,260.17,175.39,35,EN_10204_3.1,2572.56,lost
Q-100970,2024-10-19,Customer-57,316L,foil,0.2656,395.13,281.2,28,RoHS,2712.51,won
Q-100971,2024-10-20,Customer-141,304,strip,0.2098,122.31,232.22,28,EN_10204_3.1,2147.65,pending
Q-100972,2024-10-21,Customer-230,304,sheet,0.4247,162.48,497.37,14,ASTM_A240,7062.2,won
Q-100973,2024-10-22,Customer-28,304,sheet,0.4131,1127.05,114.53,28,EN_10204_3.1,1299.34,lost
Q-100974,2024-10-23,Customer-31,17-7PH,strip,0.012,1109.92,309.99,21,AMS5528,2295.36,lost
Q-100975,2024-10-24,Customer-184,316L,sheet,0.3217,95.28,326.89,21,ASTM_A240,2534.36,lost
Q-100976,2024-10-25,Customer-238,316L,sheet,0.01,302.04,121.08,35,ASTM_A240,1155.28,pending
Q-100977,2024-10-26,Customer-118,17-7PH,strip,0.2348,1138.27,196.33,10,EN_10204_3.1,1675.44,pending
Q-100978,2024-10-27,Customer-2,17-7PH,strip,0.4127,737.69,155.57,35,EN_10204_3.1,1206.56,pending
Q-100979,2024-10-28,Customer-215,17-7PH,strip,0.1687,291.86,285.81,14,EN_10204_3.1,2832.67,pending
Q-100980,2024-10-29,Customer-188,304,sheet,0.044,491.98,168.53,21,ASTM_A240,2283.57,won
Q-100981,2024-10-30,Customer-154,316L,sheet,0.3195,39.66,650.53,28,RoHS,7819.56,pending
Q-100982,2024-10-31,Customer-156,304,strip,0.01,28.68,240.25,21,EN_10204_3.1,2470.92,pending
Q-100983,2024-11-01,Customer-88,316L,sheet,0.3724,444.47,207.68,10,EN_10204_3.1,2683.13,lost
Q-100984,2024-11-02,Customer-106,304,sheet,0.3657,580.63,204.7,28,ASTM_A240,2031.02,pending
Q-100985,2024-11-03,Customer-183,17-7PH,sheet,0.362,1039.1,356.68,14,EN_10204_3.1,3555.83,pending
Q-100986,2024-11-04,Customer-54,17-7PH,strip,0.088,512.25,233.15,28,AMS5528,1724.62,pending
Q-100987,2024-11-05,Customer-236,17-7PH,sheet,0.3894,84.44,253.12,28,EN_10204_3.1,2125.14,pending
Q-100988,2024-11-06,Customer-46,316L,strip,0.01,1010.55,231.09,21,RoHS,1926.25,pending
Q-100989,2024-11-07,Customer-195,17-7PH,sheet,0.163,371.47,185.23,28,AMS5528,2695.28,lost
Q-100990,2024-11-08,Customer-173,17-7PH,sheet,0.0993,988.24,196.82,14,EN_10204_3.1,1918.52,pending
Q-100991,2024-11-09,Customer-207,17-7PH,sheet,0.1778,551.28,175.52,14,EN_10204_3.1,2123.73,won
Q-100992,2024-11-10,Customer-98,17-7PH,strip,0.1236,352.55,261.65,35,AMS5528,3302.7,won
Q-100993,2024-11-11,Customer-52,316L,strip,0.1801,559.33,332.04,21,ASTM_A240,4245.61,lost
Q-100994,2024-11-12,Customer-65,316L,sheet,0.3405,651.94,201.15,14,RoHS,1575.63,won
Q-100995,2024-11-13,Customer-53,316L,strip,0.2032,946.52,379.09,21,EN_10204_3.1,4253.43,pending
Q-100996,2024-11-14,Customer-27,316L,sheet,0.2857,348.86,36.43,28,EN_10204_3.1,289.38,pending
Q-100997,2024-11-15,Customer-61,17-7PH,strip,0.1524,1143.53,66.35,21,EN_10204_3.1,614.79,pending
Q-100998,2024-11-16,Customer-238,17-7PH,sheet,0.2224,202.33,137.51,35,AMS5528,1409.15,lost
Q-100999,2024-11-17,Customer-142,304,strip,0.0311,122.62,132.41,35,EN_10204_3.1,1309.74,won
Q-101000,2024-11-18,Customer-52,316L,strip,0.4307,325.28,139.18,10,EN_10204_3.1,1942.84,pending
Q-101001,2024-11-19,Customer-194,304,sheet,0.2037,324.01,182.68,28,EN_10204_3.1,2276.69,pending
Q-101002,2024-11-20,Customer-76,17-7PH,strip,0.1509,1147.89,284.62,10,AMS5528,3901.63,lost
Q-101003,2024-11-21,Customer-48,316L,strip,0.1553,368.6,162.3,14,ASTM_A240,2387.38,won
Q-101004,2024-11-22,Customer-11,17-7PH,strip,0.4033,931.14,86.27,21,EN_10204_3.1,485.44,lost
Q-101005,2024-11-23,Customer-42,304,strip,0.01,960.04,246.27,35,ASTM_A240,3209.59,pending
Q-101006,2024-11-24,Customer-120,304,sheet,0.0918,615.31,140.37,21,EN_10204_3.1,783.91,pending
Q-101007,2024-11-25,Customer-238,316L,foil,0.5294,545.71,244.34,21,ASTM_A240,2950.38,lost
Q-101008,2024-11-26,Customer-126,17-7PH,strip,0.2533,308.09,370.24,14,EN_10204_3.1,3317.39,pending
Q-101009,2024-11-27,Customer-201,17-7PH,sheet,0.0668,485.49,209.55,21,AMS5528,2552.14,pending
Q-101010,2024-11-28,Customer-134,304,sheet,0.0544,669.41,258.39,28,ASTM_A240,3079.49,won
Q-101011,2024-11-29,Customer-140,17-7PH,strip,0.3385,1069.03,165.58,14,EN_10204_3.1,1720.84,pending
Q-101012,2024-11-30,Customer-57,304,sheet,0.3394,889.04,112.98,28,EN_10204_3.1,1484.88,won
Q-101013,2024-12-01,Customer-93,17-7PH,sheet,0.1096,76.54,283.6,14,EN_10204_3.1,2405.76,lost
Q-101014,2024-12-02,Customer-122,316L,strip,0.055,1170.39,154.61,14,RoHS,1971.05,pending
Q-101015,2024-12-03,Customer-172,17-7PH,strip,0.2529,947.87,834.25,10,AMS5528,10143.38,lost
Q-101016,2024-12-04,Customer-11,304,sheet,0.2305,818.71,138.73,14,ASTM_A240,1532.17,pending
Q-101017,2024-12-05,Customer-99,304,strip,0.3025,1013.11,135.02,14,ASTM_A240,1266.73,lost
Q-101018,2024-12-06,Customer-234,17-7PH,sheet,0.1743,819.03,280.52,21,AMS5528,1732.43,pending
Q-101019,2024-12-07,Customer-12,304,strip,0.032,751.88,157.61,14,EN_10204_3.1,1050.99,lost
Q-101020,2024-12-08,Customer-132,17-7PH,strip,0.0811,271.98,122.63,35,EN_10204_3.1,1498.4,won
Q-101021,2024-12-09,Customer-137,316L,foil,0.1636,184.4,222.0,28,RoHS,3020.54,won
Q-101022,2024-12-10,Customer-172,17-7PH,strip,0.01,377.87,93.68,21,AMS5528,747.68,pending
Q-101023,2024-12-11,Customer-214,316L,strip,0.2049,1032.82,555.44,35,EN_10204_3.1,4912.85,won
Q-101024,2024-12-12,Customer-225,316L,strip,0.3692,91.87,112.56,10,RoHS,1658.53,pending
Q-101025,2024-12-13,Customer-7,304,sheet,0.3063,227.71,145.52,21,ASTM_A240,1837.34,lost
Q-101026,2024-12-14,Customer-23,17-7PH,sheet,0.1116,366.82,388.48,14,AMS5528,5691.35,won
Q-101027,2024-12-15,Customer-143,316L,foil,0.5748,560.4,438.86,10,EN_10204_3.1,5482.16,won
Q-101028,2024-12-16,Customer-105,17-7PH,strip,0.2755,579.83,81.72,35,EN_10204_3.1,843.39,lost
Q-101029,2024-12-17,Customer-81,304,strip,0.2823,665.32,136.61,28,EN_10204_3.1,1410.4,won
Q-101030,2024-12-18,Customer-165,304,sheet,0.1876,234.48,68.06,28,ASTM_A240,578.69,pending
Q-101031,2024-12-19,Customer-180,17-7PH,strip,0.01,177.28,190.67,10,AMS5528,1855.66,won
Q-101032,2024-12-20,Customer-202,304,sheet,0.0703,752.91,163.69,14,EN_10204_3.1,2270.01,pending
Q-101033,2024-12-21,Customer-196,304,sheet,0.5034,65.73,123.98,35,EN_10204_3.1,1563.63,lost
Q-101034,2024-12-22,Customer-122,304,strip,0.1074,317.13,359.52,14,ASTM_A240,4113.77,won
Q-101035,2024-12-23,Customer-192,17-7PH,strip,0.0793,365.33,205.41,14,AMS5528,1636.21,lost
Q-101036,2024-12-24,Customer-77,17-7PH,sheet,0.1703,710.34,187.05,14,AMS5528,2554.65,pending
Q-101037,2024-12-25,Customer-142,17-7PH,sheet,0.5063,145.92,53.36,28,AMS5528,724.18,pending
Q-101038,2024-12-26,Customer-2,316L,foil,0.3662,108.83,285.82,14,ASTM_A240,3224.07,pending
Q-101039,2024-12-27,Customer-79,17-7PH,sheet,0.01,1081.31,186.13,21,AMS5528,1690.28,won
Q-101040,2024-12-28,Customer-106,17-7PH,sheet,0.2878,1005.27,241.65,14,AMS5528,2468.51,pending
Q-101041,2024-12-29,Customer-48,17-7PH,strip,0.2179,1032.68,340.17,14,AMS5528,2949.57,won
Q-101042,2024-12-30,Customer-30,17-7PH,sheet,0.1753,49.08,268.41,14,AMS5528,1663.39,won
Q-101043,2024-12-31,Customer-166,17-7PH,strip,0.01,430.38,167.71,14,EN_10204_3.1,1024.21,pending
Q-101044,2025-01-01,Customer-18,316L,sheet,0.3608,783.86,296.6,21,RoHS,3118.59,lost
Q-101045,2025-01-02,Customer-149,316L,foil,0.0854,907.12,365.5,28,RoHS,2146.01,lost
Q-101046,2025-01-03,Customer-172,304,strip,0.1315,847.77,423.7,14,ASTM_A240,2547.49,pending
Q-101047,2025-01-04,Customer-159,316L,foil,0.01,1115.7,117.32,14,EN_10204_3.1,945.52,won
Q-101048,2025-01-05,Customer-116,316L,sheet,0.1761,419.11,331.9,10,EN_10204_3.1,4853.63,lost
Q-101049,2025-01-06,Customer-145,17-7PH,sheet,0.2796,904.46,412.96,14,AMS5528,5018.55,pending
Q-101050,2025-01-07,Customer-44,304,strip,0.0301,167.8,128.98,21,EN_10204_3.1,832.37,won
Q-101051,2025-01-08,Customer-183,304,sheet,0.2556,1045.84,220.79,21,ASTM_A240,2900.72,pending
Q-101052,2025-01-09,Customer-216,17-7PH,sheet,0.01,1009.83,167.37,21,EN_10204_3.1,1468.34,lost
Q-101053,2025-01-10,Customer-85,316L,strip,0.1092,414.0,704.58,21,RoHS,8010.17,lost
Q-101054,2025-01-11,Customer-199,304,strip,0.249,765.62,971.2,35,EN_10204_3.1,10277.41,lost
Q-101055,2025-01-12,Customer-166,304,sheet,0.1521,707.27,249.7,28,ASTM_A240,1810.48,pending
Q-101056,2025-01-13,Customer-229,316L,sheet,0.2445,40.65,441.33,28,ASTM_A240,2876.74,pending
Q-101057,2025-01-14,Customer-227,316L,sheet,0.2512,1193.83,76.08,35,RoHS,437.24,pending
Q-101058,2025-01-15,Customer-229,316L,strip,0.4098,705.29,346.63,35,ASTM_A240,4083.12,won
Q-101059,2025-01-16,Customer-197,17-7PH,strip,0.0265,168.81,156.33,14,EN_10204_3.1,1842.95,pending
Q-101060,2025-01-17,Customer-67,316L,foil,0.2699,144.67,111.29,21,RoHS,1235.45,pending
Q-101061,2025-01-18,Customer-94,17-7PH,sheet,0.0952,103.53,425.56,14,AMS5528,5643.12,lost
Q-101062,2025-01-19,Customer-220,316L,strip,0.3135,775.73,167.89,10,RoHS,1597.88,lost
Q-101063,2025-01-20,Customer-131,316L,sheet,0.105,934.0,323.3,28,RoHS,1922.72,won
Q-101064,2025-01-21,Customer-170,304,strip,0.1983,1106.95,180.4,28,ASTM_A240,1365.16,won
Q-101065,2025-01-22,Customer-115,17-7PH,strip,0.0853,318.99,329.96,10,AMS5528,2891.15,won
Q-101066,2025-01-23,Customer-169,316L,strip,0.3914,1095.73,218.07,35,RoHS,2021.73,won
Q-101067,2025-01-24,Customer-11,17-7PH,sheet,0.01,686.22,124.55,21,EN_10204_3.1,1215.34,won
Q-101068,2025-01-25,Customer-68,304,sheet,0.1471,252.07,308.67,14,ASTM_A240,4301.26,lost
Q-101069,2025-01-26,Customer-53,316L,foil,0.1896,818.65,328.54,10,RoHS,3240.14,pending
Q-101070,2025-01-27,Customer-235,304,strip,0.01,627.45,365.29,21,EN_10204_3.1,4711.85,lost
Q-101071,2025-01-28,Customer-83,316L,foil,0.2812,135.18,111.48,28,RoHS,703.13,won
Q-101072,2025-01-29,Customer-149,17-7PH,sheet,0.1259,167.05,151.78,14,EN_10204_3.1,1593.2,pending
Q-101073,2025-01-30,Customer-168,17-7PH,strip,0.3716,761.91,449.47,35,EN_10204_3.1,2635.16,lost
Q-101074,2025-01-31,Customer-97,304,sheet,0.1834,692.01,396.85,10,EN_10204_3.1,3750.47,won
Q-101075,2025-02-01,Customer-210,17-7PH,sheet,0.1212,28.07,117.81,21,EN_10204_3.1,1399.17,lost
Q-101076,2025-02-02,Customer-129,304,strip,0.1475,1066.71,166.93,14,ASTM_A240,1084.26,won
Q-101077,2025-02-03,Customer-20,304,sheet,0.213,471.74,238.95,28,ASTM_A240,2401.43,pending
Q-101078,2025-02-04,Customer-39,17-7PH,sheet,0.2243,550.14,130.15,21,AMS5528,927.4,won
Q-101079,2025-02-05,Customer-184,316L,sheet,0.2876,318.35,276.48,28,RoHS,3772.21,won
Q-101080,2025-02-06,Customer-208,17-7PH,strip,0.0493,392.55,169.22,14,EN_10204_3.1,974.95,lost
Q-101081,2025-02-07,Customer-173,17-7PH,strip,0.01,192.39,528.43,28,EN_10204_3.1,7320.23,lost
Q-101082,2025-02-08,Customer-166,304,sheet,0.2284,74.51,200.23,14,ASTM_A240,2795.0,lost
Q-101083,2025-02-09,Customer-33,316L,foil,0.1144,1199.23,356.07,35,ASTM_A240,2836.45,pending
Q-101084,2025-02-10,Customer-162,17-7PH,strip,0.2117,1100.66,252.99,28,AMS5528,3203.13,pending
Q-101085,2025-02-11,Customer-15,316L,strip,0.173,886.53,163.32,21,ASTM_A240,1050.38,won
Q-101086,2025-02-12,Customer-154,304,sheet,0.1123,466.41,359.73,10,EN_10204_3.1,3123.42,pending
Q-101087,2025-02-13,Customer-22,17-7PH,strip,0.2156,511.07,225.17,35,EN_10204_3.1,3135.86,won
Q-101088,2025-02-14,Customer-44,304,strip,0.3315,948.08,472.31,14,EN_10204_3.1,3941.38,won
Q-101089,2025-02-15,Customer-160,304,sheet,0.1958,741.15,142.66,21,ASTM_A240,1263.35,pending
Q-101090,2025-02-16,Customer-186,17-7PH,sheet,0.4477,170.82,221.44,21,AMS5528,3269.48,pending
Q-101091,2025-02-17,Customer-59,304,strip,0.1837,529.84,496.32,21,ASTM_A240,4531.31,lost
Q-101092,2025-02-18,Customer-5,304,sheet,0.3254,1094.06,123.17,14,ASTM_A240,842.77,won
Q-101093,2025-02-19,Customer-156,17-7PH,sheet,0.2734,269.58,179.99,35,AMS5528,1525.62,won
Q-101094,2025-02-20,Customer-154,316L,sheet,0.2034,1152.5,104.37,28,RoHS,1270.33,won
Q-101095,2025-02-21,Customer-124,17-7PH,strip,0.393,42.54,106.1,21,AMS5528,592.04,pending
Q-101096,2025-02-22,Customer-212,316L,strip,0.1536,557.37,228.95,14,RoHS,1275.13,won
Q-101097,2025-02-23,Customer-95,17-7PH,sheet,0.112,542.38,597.56,21,EN_10204_3.1,4782.54,won
Q-101098,2025-02-24,Customer-206,17-7PH,sheet,0.2252,229.9,216.05,35,AMS5528,2072.68,lost
Q-101099,2025-02-25,Customer-109,304,strip,0.0924,725.21,239.41,35,ASTM_A240,1381.73,won
Q-101100,2025-02-26,Customer-233,304,strip,0.209,847.35,149.61,35,ASTM_A240,1694.96,won
Q-101101,2025-02-27,Customer-49,304,strip,0.01,687.71,66.0,10,EN_10204_3.1,896.32,won
Q-101102,2025-02-28,Customer-134,17-7PH,strip,0.3018,750.12,571.53,10,AMS5528,5609.39,won
Q-101103,2025-03-01,Customer-105,304,sheet,0.1741,415.78,262.21,14,EN_10204_3.1,2742.05,lost
Q-101104,2025-03-02,Customer-167,316L,foil,0.5232,172.67,337.67,14,EN_10204_3.1,4777.47,pending
Q-101105,2025-03-03,Customer-145,304,strip,0.1743,376.83,100.27,10,EN_10204_3.1,704.96,lost
Q-101106,2025-03-04,Customer-194,17-7PH,sheet,0.1763,858.3,340.72,14,EN_10204_3.1,2270.75,won
Q-101107,2025-03-05,Customer-95,304,strip,0.1879,1029.1,182.34,10,ASTM_A240,2215.21,pending
Q-101108,2025-03-06,Customer-79,17-7PH,sheet,0.1037,1155.41,76.5,21,EN_10204_3.1,595.37,pending
Q-101109,2025-03-07,Customer-219,304,strip,0.3098,814.64,387.13,35,ASTM_A240,5342.39,pending
Q-101110,2025-03-08,Customer-115,316L,strip,0.1135,312.98,192.72,21,ASTM_A240,2015.77,pending
Q-101111,2025-03-09,Customer-131,316L,foil,0.3525,69.04,281.1,14,ASTM_A240,3964.38,lost
Q-101112,2025-03-10,Customer-100,304,sheet,0.1595,848.84,137.0,21,ASTM_A240,1184.82,pending
Q-101113,2025-03-11,Customer-121,316L,foil,0.2406,208.41,185.59,10,ASTM_A240,1075.14,pending
Q-101114,2025-03-12,Customer-68,304,sheet,0.0672,1080.85,266.91,35,ASTM_A240,3480.91,won
